id,release_year,runtime,genres,seasons,imdb_score,imdb_votes
ts221220,2019,48,"['romance', 'comedy', 'drama']",1,5.7,36
ts269289,2020,58,"['comedy', 'thriller', 'drama', 'romance']",1,7.3,301
ts225406,2020,32,['drama'],1,0.0,0
ts220245,2019,47,['action'],1,0.0,0
ts237627,2020,40,"['comedy', 'fantasy', 'romance', 'drama']",1,7.9,704
ts212973,2020,45,"['drama', 'romance']",1,7.4,17
ts256175,2020,41,['drama'],1,0.0,0
ts213763,2019,42,"['drama', 'fantasy', 'history', 'scifi']",1,8.3,25
ts223636,2019,43,['drama'],1,0.0,0
ts108985,2019,25,"['animation', 'fantasy']",3,8.9,194
ts226596,2020,41,"['thriller', 'drama', 'history', 'romance']",1,8.3,74
ts88813,2019,23,"['drama', 'history']",1,6.6,35
ts256892,2020,45,['war'],1,0.0,0
ts255098,2020,41,['drama'],1,7.1,22
ts222503,2019,45,"['drama', 'romance']",1,8.1,66
ts192297,2019,16,"['family', 'animation']",5,5.3,96
ts90671,2019,22,['comedy'],3,7.1,110
ts225989,2019,24,"['drama', 'romance']",1,6.5,128
ts262717,2020,50,['reality'],1,6.5,572
ts253811,2020,45,['drama'],1,0.0,0
ts251348,2020,45,"['romance', 'drama', 'history']",1,6.6,11
ts251959,2020,38,['drama'],1,0.0,0
ts304666,2020,29,"['scifi', 'fantasy']",3,6.6,11
ts245147,2020,23,"['family', 'animation']",4,8.6,104
ts255728,2020,33,"['documentation', 'sport']",1,7.8,88
ts254670,2020,31,['drama'],1,0.0,0
ts216972,2019,22,['animation'],1,7.4,31
ts222938,2019,44,['drama'],1,0.0,0
ts105254,2019,13,"['animation', 'comedy']",1,7.3,77
ts106632,2019,4,['comedy'],2,0.0,0
ts265139,2020,5,"['animation', 'action', 'family']",2,7.3,18
ts254443,2020,22,['comedy'],1,6.0,615
ts188533,2019,9,"['animation', 'comedy', 'family']",2,2.8,80
ts366785,2020,56,[],1,0.0,0
ts233408,2019,52,['documentation'],3,8.8,21
ts349880,2020,21,['animation'],1,0.0,0
ts105631,2020,13,"['comedy', 'drama']",1,5.1,172
ts240255,2020,20,['reality'],5,6.2,33
ts187963,2019,24,"['comedy', 'documentation']",1,7.8,210
ts268847,2020,30,['drama'],1,0.0,0
ts313162,2020,52,"['documentation', 'history', 'war']",1,7.4,26
ts214494,2019,36,['comedy'],1,5.9,271
ts264086,2020,13,"['comedy', 'documentation']",1,8.4,98
ts188279,2019,43,"['western', 'family', 'reality']",1,7.1,65
ts325835,2020,7,[],1,0.0,0
ts111637,2019,26,['reality'],1,6.3,19
ts237801,2020,47,[],1,0.0,0
ts233538,2020,15,"['thriller', 'drama']",2,7.7,44
ts93530,2019,22,['comedy'],1,6.9,65
ts234634,2020,14,"['comedy', 'drama', 'family']",1,0.0,0
ts292307,2020,6,"['comedy', 'animation']",1,7.4,16
ts218407,2019,45,['comedy'],1,3.3,8
ts188351,2019,16,"['family', 'romance', 'comedy', 'drama']",1,9.1,21
ts265292,2020,39,['reality'],2,0.0,0
ts343520,2020,39,[],1,0.0,0
ts213319,2020,45,"['fantasy', 'drama', 'comedy']",1,8.4,97
ts100430,2020,10,"['animation', 'comedy', 'drama', 'fantasy']",2,8.1,27
ts277705,2020,34,['comedy'],1,5.1,17
ts213119,2019,42,"['comedy', 'drama']",2,7.7,23
ts220801,2019,46,['documentation'],1,6.3,17
ts266936,2020,14,['animation'],2,7.5,21
ts298462,2020,2,['animation'],4,0.0,0
ts274757,2020,12,['animation'],1,7.0,5
ts278276,2020,1,"['animation', 'family', 'music']",1,0.0,0
ts231725,2019,29,"['comedy', 'drama']",1,9.7,30
ts262037,2020,12,"['comedy', 'fantasy', 'animation']",3,7.1,172
ts374473,2019,59,[],1,8.3,0
ts238953,2019,25,['documentation'],1,8.3,59
ts234518,2020,69,['comedy'],1,0.0,0
ts230062,2019,17,['reality'],1,0.0,0
ts219433,2020,18,"['history', 'drama']",1,0.0,0
ts264772,2020,33,[],2,0.0,0
ts215433,2020,16,"['comedy', 'family', 'fantasy', 'animation']",2,2.8,683
ts242904,2020,40,"['drama', 'romance']",1,8.4,33
ts260526,2020,4,['animation'],2,0.0,0
ts218126,2020,24,['comedy'],1,8.1,48
ts294685,2020,23,['documentation'],2,0.0,0
ts213242,2019,21,['drama'],1,5.8,299
ts265534,2020,2,['comedy'],1,0.0,0
ts101922,2019,43,['reality'],1,7.3,24
ts232058,2019,29,[],2,8.5,96
ts232739,2020,6,['family'],1,8.8,9
ts298837,2020,13,['animation'],1,6.8,10
ts264427,2020,27,['reality'],1,8.3,67
ts228563,2019,22,[],2,0.0,0
ts228068,2021,57,"['thriller', 'drama', 'horror']",3,7.9,52517
ts222806,2022,62,"['drama', 'scifi', 'thriller']",1,7.6,65250
ts296021,2021,46,"['reality', 'documentation', 'comedy']",2,9.0,44581
ts230063,2022,26,"['comedy', 'fantasy', 'animation', 'action', 'scifi']",3,8.4,32788
ts296827,2022,46,"['drama', 'fantasy', 'horror']",1,7.1,15136
ts325752,2022,70,"['fantasy', 'action', 'drama', 'scifi']",1,6.9,322989
ts314375,2022,49,"['action', 'crime', 'drama', 'thriller']",1,8.1,132377
ts225313,2022,52,"['drama', 'western']",1,7.9,21821
ts309360,2022,50,"['crime', 'drama']",1,7.3,9828
ts225649,2021,43,"['drama', 'comedy']",2,7.1,9494
ts226290,2022,58,"['drama', 'history']",1,7.3,6103
ts317220,2021,53,"['drama', 'crime']",1,8.1,91348
ts233781,2022,58,"['action', 'drama', 'thriller']",2,7.9,94754
ts300078,2022,45,"['drama', 'crime', 'thriller']",1,7.6,9366
ts319271,2022,50,"['western', 'drama', 'romance', 'history']",1,7.2,4711
ts328473,2022,59,"['drama', 'scifi', 'crime', 'thriller']",1,7.7,18298
ts108603,2022,45,"['comedy', 'drama']",1,8.4,13980
ts272484,2022,52,['drama'],1,7.7,5063
ts269167,2022,50,"['western', 'thriller', 'drama']",1,7.1,28723
ts368725,2022,51,"['action', 'drama', 'fantasy', 'horror', 'thriller']",1,7.1,1269
ts114855,2022,48,"['western', 'drama']",1,7.1,3194
ts236449,2021,52,"['drama', 'crime']",2,7.5,4648
ts281929,2021,45,"['scifi', 'action', 'drama', 'fantasy', 'thriller', 'horror', 'animation']",2,8.7,146618
ts256111,2022,54,"['drama', 'scifi', 'fantasy']",1,7.4,19386
ts57325,2021,59,"['scifi', 'drama', 'fantasy', 'action']",1,7.2,87846
ts343272,2022,21,['comedy'],2,6.6,2297
ts313947,2022,45,"['action', 'scifi', 'drama', 'fantasy', 'horror', 'thriller']",1,5.9,4288
ts313840,2021,61,"['crime', 'drama', 'comedy', 'thriller']",2,7.7,13081
ts88470,2021,57,"['drama', 'thriller']",1,7.6,13946
ts216926,2021,35,['comedy'],2,7.1,4269
ts309846,2022,30,"['comedy', 'fantasy', 'horror', 'drama']",2,6.9,3846
ts269919,2022,49,"['action', 'drama', 'war', 'thriller']",1,7.2,4536
ts251918,2022,53,"['drama', 'comedy', 'sport', 'family', 'romance']",1,7.5,22822
ts296664,2021,41,"['documentation', 'comedy']",2,7.5,503
ts312780,2022,44,"['action', 'drama', 'scifi', 'thriller', 'fantasy']",1,7.3,603
ts242693,2021,43,"['drama', 'horror', 'thriller']",2,7.4,20774
ts233948,2022,54,"['crime', 'drama']",2,8.1,6039
ts298405,2022,52,['drama'],2,6.7,1958
ts256003,2021,29,"['drama', 'comedy']",2,6.2,786
ts353299,2022,60,"['music', 'documentation']",1,7.9,379
ts301852,2022,26,"['drama', 'comedy']",1,5.8,3245
ts251574,2022,44,"['scifi', 'thriller', 'fantasy', 'horror', 'drama']",1,7.3,10673
ts269096,2021,64,"['drama', 'romance']",1,7.5,1159
ts371461,2022,31,"['comedy', 'reality']",1,7.5,178
ts345528,2022,9,[],1,0.0,0
ts233954,2021,56,"['crime', 'drama']",3,7.6,4733
ts281544,2022,45,"['drama', 'romance']",2,7.4,21644
ts317105,2021,47,"['documentation', 'history']",1,8.5,354
ts301550,2022,49,"['documentation', 'sport']",1,8.3,5244
ts352729,2022,33,"['action', 'drama']",1,5.8,22
ts359646,2022,45,['documentation'],2,7.8,160
ts276796,2021,29,"['comedy', 'reality']",3,7.3,1992
ts329593,2022,54,"['music', 'documentation']",1,7.5,104
ts235293,2021,23,['comedy'],1,6.7,2230
ts330248,2022,27,['comedy'],1,6.6,125
ts235426,2022,25,['comedy'],2,8.2,1943
ts368086,2022,45,['drama'],1,7.2,1374
ts330139,2022,46,['drama'],1,7.8,1084
ts370254,2022,24,['documentation'],2,7.2,26
ts286928,2021,62,"['comedy', 'drama', 'music', 'romance']",1,7.3,1586
ts364745,2022,29,['comedy'],1,5.6,133
ts224849,2022,51,"['drama', 'crime']",1,6.7,769
ts296570,2021,49,"['crime', 'documentation']",1,0.0,0
ts288324,2021,23,"['comedy', 'scifi']",1,0.0,0
ts285948,2021,25,['reality'],2,0.0,0
ts292153,2022,56,"['drama', 'thriller']",1,6.6,3574
ts238325,2022,51,"['drama', 'thriller', 'war']",1,7.2,752
ts321051,2021,59,"['drama', 'history']",1,7.0,6122
ts317630,2021,33,"['drama', 'comedy', 'family']",1,8.2,3446
ts237035,2021,43,"['action', 'scifi', 'fantasy', 'romance', 'history']",1,8.5,399
ts304676,2021,58,"['drama', 'action', 'sport']",1,8.0,7272
ts272409,2021,32,['drama'],2,7.4,776
ts274557,2021,26,['comedy'],3,6.9,995
ts241613,2022,27,"['comedy', 'drama', 'music']",1,0.0,0
ts374232,2022,44,['thriller'],1,0.0,0
ts241892,2021,28,"['documentation', 'reality', 'comedy']",1,8.5,2387
ts363735,2022,29,"['drama', 'comedy']",1,6.1,352
ts286567,2022,40,"['drama', 'crime', 'thriller']",1,6.5,262
ts362775,2022,47,['drama'],1,4.9,496
ts261377,2021,10,['comedy'],1,7.8,50
ts293638,2022,28,['documentation'],1,6.8,21
ts349274,2022,49,"['thriller', 'drama', 'crime']",1,8.2,4183
ts307383,2021,41,"['documentation', 'crime']",2,7.1,151
ts81629,2021,59,"['drama', 'fantasy', 'history', 'war']",1,7.4,7687
ts308875,2022,52,"['drama', 'comedy', 'crime']",1,7.3,915
ts319406,2022,14,"['action', 'comedy', 'drama', 'scifi', 'animation']",1,6.9,13905
ts329959,2022,41,"['drama', 'thriller', 'comedy']",1,8.4,5228
ts330050,2022,33,"['drama', 'comedy']",1,5.8,46
ts304662,2021,46,['documentation'],1,7.5,3860
ts363721,2022,32,"['drama', 'comedy', 'romance']",1,6.5,203
ts368759,2022,27,['documentation'],1,0.0,0
ts251446,2021,12,"['action', 'animation']",4,7.0,372
ts307206,2022,53,['drama'],1,7.6,319
ts296755,2022,41,"['action', 'drama']",1,6.8,1825
ts304595,2021,51,"['drama', 'documentation', 'history']",1,7.3,238
ts349372,2022,44,['drama'],1,5.2,868
ts310958,2021,50,"['documentation', 'sport']",1,7.5,143
ts362229,2021,21,['comedy'],1,0.0,0
ts323477,2022,47,['reality'],1,6.2,1659
ts331561,2022,33,['comedy'],1,7.7,731
ts293446,2022,30,"['comedy', 'reality']",1,7.3,836
ts218411,2022,45,"['comedy', 'crime', 'drama', 'thriller']",1,6.6,1686
ts77339,2021,48,"['drama', 'horror', 'thriller']",1,5.3,8213
ts346423,2022,50,['drama'],1,7.5,655
ts304928,2021,70,"['action', 'comedy', 'crime', 'drama', 'fantasy', 'romance', 'thriller', 'scifi']",1,8.0,2702
ts304430,2021,42,"['drama', 'family']",1,0.0,0
ts273448,2021,46,['drama'],1,0.0,0
ts364301,2022,67,['drama'],1,7.7,433
ts260769,2021,28,"['drama', 'comedy']",2,6.6,775
ts321305,2022,45,['drama'],1,7.4,17
ts374548,2022,34,['documentation'],1,7.5,346
ts345981,2022,48,['reality'],1,4.5,352
ts296489,2022,46,"['drama', 'romance']",1,7.3,163
ts283001,2021,63,"['comedy', 'drama', 'romance']",1,7.2,351
ts301893,2021,46,"['crime', 'drama', 'thriller']",1,7.4,8859
ts369953,2022,31,"['drama', 'romance']",1,0.0,0
ts270808,2021,42,"['documentation', 'comedy']",1,5.5,2712
ts273088,2021,59,"['drama', 'romance']",1,6.7,4937
ts309908,2021,50,['documentation'],1,8.2,731
ts269256,2021,65,"['scifi', 'comedy', 'fantasy', 'romance']",1,7.7,3326
ts360918,2022,51,"['documentation', 'crime']",1,6.5,74
ts287934,2021,7,"['comedy', 'reality', 'documentation']",1,5.6,979
ts330112,2022,33,['drama'],1,0.0,0
ts267704,2022,33,"['comedy', 'drama']",1,8.1,3807
ts218566,2021,50,"['drama', 'history', 'romance']",1,7.1,793
ts329433,2022,53,['documentation'],1,7.9,82
ts368867,2022,50,['documentation'],1,0.0,0
ts274135,2021,64,"['action', 'drama', 'thriller']",1,7.4,1108
ts317425,2021,61,"['drama', 'sport', 'documentation']",1,7.1,2048
ts291735,2022,33,['comedy'],1,7.6,730
ts314382,2021,46,['documentation'],1,6.0,807
ts320457,2021,46,[],1,0.0,0
ts325192,2022,48,"['crime', 'drama', 'thriller']",1,7.3,2533
ts312119,2021,41,"['documentation', 'music']",2,8.5,799
ts354438,2022,55,"['reality', 'romance']",1,5.2,249
ts291402,2021,43,"['reality', 'documentation']",3,6.2,622
ts321286,2022,50,['documentation'],1,6.6,295
ts279209,2022,21,[],1,0.0,0
ts364081,2022,38,"['drama', 'comedy', 'romance']",1,6.5,162
ts373939,2022,12,"['comedy', 'action', 'drama', 'scifi']",1,7.6,62
ts362977,2022,53,['reality'],1,8.3,103
ts344407,2022,44,['crime'],1,8.4,18
ts363099,2022,32,"['comedy', 'drama']",1,8.5,108
ts349119,2022,46,"['crime', 'thriller', 'drama', 'fantasy']",1,8.2,8249
ts233747,2021,27,"['comedy', 'drama']",2,6.2,1215
ts287994,2021,35,"['drama', 'action']",1,0.0,0
ts228560,2021,36,"['crime', 'drama', 'comedy']",2,6.6,1324
ts350425,2022,44,['drama'],1,7.3,3958
ts346110,2022,54,['reality'],1,3.8,206
ts259624,2021,30,"['scifi', 'thriller']",1,7.0,15
ts276453,2022,46,"['thriller', 'drama', 'history']",2,7.7,881
ts285371,2021,38,"['drama', 'comedy']",1,7.9,1394
ts287503,2021,57,['drama'],2,0.0,0
ts371540,2022,55,"['documentation', 'sport']",1,7.1,79
ts273461,2021,43,"['drama', 'action', 'scifi', 'history', 'romance', 'fantasy']",1,8.5,3225
ts287720,2021,44,"['action', 'crime', 'drama', 'thriller']",1,6.5,8684
ts314836,2022,29,['comedy'],1,6.1,127
ts296937,2021,49,"['comedy', 'romance']",1,7.2,2080
ts329879,2022,48,['documentation'],1,7.8,387
ts291806,2022,47,"['reality', 'comedy']",1,7.1,250
ts288079,2021,48,['drama'],1,0.0,0
ts356163,2022,43,"['documentation', 'reality']",1,4.2,269
ts312278,2021,10,['animation'],1,7.7,86
ts288747,2022,28,['documentation'],1,1.1,13737
ts351593,2021,3,['animation'],1,0.0,0
ts273422,2021,26,"['scifi', 'drama', 'fantasy']",1,6.0,4954
ts366907,2022,32,['documentation'],1,0.0,0
ts41221,2021,38,"['drama', 'scifi', 'fantasy', 'music', 'thriller']",1,6.5,2127
ts357473,2022,26,['action'],1,5.1,27
ts366941,2022,32,['drama'],1,6.4,115
ts286568,2021,45,['reality'],1,7.5,149
ts240318,2022,34,"['comedy', 'drama', 'romance']",1,5.8,153
ts296730,2021,53,['documentation'],1,7.7,67
ts260461,2022,64,"['documentation', 'reality']",1,7.0,63
ts300227,2021,43,['action'],1,0.0,0
ts299876,2021,51,['drama'],1,0.0,0
ts321312,2022,52,"['documentation', 'comedy']",1,7.2,226
ts299724,2021,88,['comedy'],1,5.4,8
ts353929,2022,45,['drama'],1,0.0,0
ts273290,2021,52,"['drama', 'thriller']",3,6.5,1822
ts302642,2021,45,"['comedy', 'drama', 'family', 'romance']",1,7.0,536
ts348250,2022,27,"['comedy', 'drama']",1,4.5,15
ts222740,2021,28,['scifi'],1,0.0,0
ts349263,2022,41,"['drama', 'comedy', 'romance']",1,7.9,16297
ts328598,2022,35,"['drama', 'thriller']",9,6.1,1869
ts286598,2021,27,"['comedy', 'romance']",1,7.3,99
ts279446,2021,56,"['documentation', 'crime']",1,5.8,663
ts303282,2021,43,['reality'],1,4.7,398
ts117476,2021,25,"['drama', 'crime', 'animation', 'comedy', 'fantasy']",2,5.3,1028
ts314973,2021,30,['reality'],2,0.0,0
ts366693,2022,34,"['drama', 'comedy']",1,7.9,59
ts269687,2021,66,"['documentation', 'reality', 'sport']",1,8.4,301
ts311574,2021,50,"['documentation', 'sport']",1,8.2,1140
ts270371,2021,42,"['drama', 'thriller']",1,0.0,0
ts316651,2021,34,['documentation'],1,4.5,35
ts271059,2021,44,['scifi'],1,0.0,0
ts349265,2022,39,"['comedy', 'family', 'romance', 'drama']",1,6.3,291
ts363838,2022,52,[],1,0.0,0
ts320060,2021,32,"['reality', 'documentation']",1,6.4,5516
ts268989,2021,49,['action'],1,0.0,0
ts259462,2021,52,['drama'],1,6.3,3117
ts359810,2022,54,"['documentation', 'sport']",1,8.2,242
ts321053,2021,30,['drama'],1,0.0,0
ts352890,2022,35,"['documentation', 'music']",1,8.5,117
ts314386,2021,40,"['documentation', 'music']",1,6.6,56
ts314009,2021,51,"['family', 'documentation']",1,7.3,79
ts295392,2021,30,['comedy'],2,6.5,652
ts326139,2022,40,"['documentation', 'sport']",1,7.9,227
ts304888,2021,47,['documentation'],1,7.4,539
ts300446,2021,36,"['comedy', 'drama', 'romance', 'sport']",1,8.3,1360
ts278942,2021,28,['drama'],1,6.5,45
ts304299,2021,46,"['thriller', 'drama', 'crime', 'romance']",1,8.6,188
ts228756,2021,33,"['drama', 'thriller', 'crime']",1,4.6,60575
ts268277,2021,27,"['reality', 'comedy']",2,6.6,246
ts271057,2021,45,"['drama', 'war', 'history', 'romance']",1,8.2,358
ts317685,2021,32,['documentation'],1,7.9,79
ts304664,2021,24,['comedy'],1,5.6,244
ts321743,2022,27,['drama'],1,7.1,667
ts343649,2022,52,['documentation'],1,0.0,0
ts317083,2021,40,['documentation'],1,0.0,0
ts289350,2021,46,"['sport', 'documentation']",1,7.4,55
ts349839,2022,46,"['documentation', 'crime']",1,6.5,550
ts314872,2021,29,"['crime', 'drama', 'thriller']",1,0.0,0
ts305915,2021,25,[],1,6.3,0
ts287314,2021,45,"['drama', 'thriller', 'crime']",1,0.0,0
ts309923,2021,29,['documentation'],1,7.3,18
ts327681,2022,9,"['fantasy', 'reality']",1,0.0,0
ts305326,2021,30,"['documentation', 'drama', 'history']",1,8.1,29
ts260081,2021,110,"['documentation', 'history']",1,7.8,130
ts300411,2021,59,['documentation'],1,7.7,272
ts288033,2021,17,['comedy'],1,6.2,378
ts259179,2021,28,"['drama', 'comedy']",2,8.4,16
ts323395,2022,33,['sport'],1,6.3,27
ts256511,2021,39,"['scifi', 'drama', 'action']",1,0.0,0
ts353823,2022,44,"['drama', 'romance']",1,7.3,367
ts222581,2022,46,"['drama', 'romance', 'history', 'family', 'music']",1,7.9,748
ts272874,2021,45,"['drama', 'comedy', 'scifi']",1,0.0,0
ts302046,2021,46,['drama'],1,0.0,0
ts287819,2021,44,['drama'],1,0.0,0
ts298487,2022,48,"['documentation', 'sport']",1,7.6,282
ts106920,2021,44,"['crime', 'drama', 'thriller']",1,6.7,774
ts302481,2021,47,['drama'],1,0.0,0
ts283113,2021,44,['scifi'],1,0.0,0
ts296284,2021,36,['comedy'],1,0.0,0
ts372242,2022,53,"['documentation', 'crime']",1,6.5,334
ts314245,2022,46,"['thriller', 'drama']",1,0.0,0
ts314837,2021,72,"['drama', 'music']",1,8.1,95
ts357678,2021,49,"['comedy', 'drama']",2,6.3,1710
ts300307,2021,45,"['drama', 'history', 'romance']",1,7.9,124
ts369797,2022,47,"['comedy', 'crime', 'drama', 'thriller', 'scifi', 'fantasy', 'romance']",1,0.0,0
ts273173,2021,44,"['drama', 'comedy']",1,0.0,0
ts300122,2021,40,"['drama', 'action']",1,0.0,0
ts271391,2021,62,"['comedy', 'drama', 'music', 'romance']",1,7.4,784
ts273211,2021,46,['drama'],1,0.0,0
ts286667,2021,44,"['drama', 'comedy', 'history', 'romance']",1,6.8,5
ts296249,2021,43,"['drama', 'comedy', 'fantasy', 'romance']",1,8.2,177
ts321614,2021,5,"['animation', 'family']",1,4.4,41
ts299932,2021,43,['drama'],1,3.8,27
ts16653,2021,16,"['animation', 'comedy', 'family']",7,7.9,70
ts272251,2021,45,"['action', 'romance', 'thriller']",1,7.0,26
ts300503,2021,47,"['drama', 'comedy', 'romance']",1,8.8,56
ts314536,2022,34,['drama'],1,0.0,0
ts287818,2021,46,['drama'],1,0.0,0
ts317707,2021,50,['reality'],1,4.0,214
ts367982,2022,38,['comedy'],1,0.0,0
ts293969,2022,10,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",2,8.2,12
ts304535,2021,34,"['drama', 'crime', 'fantasy', 'thriller']",1,7.2,6384
ts330482,2022,45,"['reality', 'comedy']",1,0.0,0
ts287547,2021,26,['comedy'],1,3.7,1008
ts349980,2022,41,['drama'],1,0.0,0
ts302433,2021,25,[],1,0.0,0
ts306348,2021,30,"['drama', 'action']",1,0.0,0
ts358192,2022,26,['drama'],1,8.5,1829
ts306474,2022,53,['reality'],1,6.3,63
ts367263,2022,45,['documentation'],1,6.7,13
ts353261,2022,48,"['documentation', 'comedy']",1,0.0,0
ts296185,2021,32,['reality'],1,0.0,0
ts282569,2021,14,"['comedy', 'drama']",2,7.2,27
ts305055,2021,5,['animation'],2,8.5,12
ts307803,2021,37,['scifi'],1,7.6,29
ts310345,2021,21,"['crime', 'drama']",1,0.0,0
ts367259,2022,13,"['animation', 'family']",1,8.5,40
ts300286,2021,35,['documentation'],1,0.0,0
ts300143,2021,45,['comedy'],1,0.0,0
ts286883,2021,47,"['drama', 'comedy', 'action', 'history', 'romance']",1,8.5,95
ts352580,2021,3,['animation'],1,0.0,0
ts304204,2021,2,[],1,0.0,0
ts233830,2021,23,"['comedy', 'family']",1,7.2,137
ts320425,2021,28,['comedy'],1,0.0,0
ts316881,2021,5,['animation'],1,0.0,0
ts313594,2021,30,['drama'],1,6.2,453
ts296176,2021,51,['documentation'],1,7.7,411
ts297208,2021,23,['animation'],1,8.1,58
ts344471,2021,25,['drama'],1,0.0,0
ts361251,2022,7,['animation'],1,0.0,0
ts309971,2021,1,[],1,0.0,0
ts118274,2021,6,['family'],4,9.2,6
ts69050,2021,40,"['drama', 'crime', 'thriller']",1,4.5,13
ts94109,2021,23,"['drama', 'comedy']",1,5.2,128
ts294465,2021,70,['drama'],1,8.3,355
ts318492,2021,4,['animation'],1,0.0,0
ts240949,2021,45,['drama'],1,0.0,0
ts358595,2022,53,['documentation'],1,7.3,42
ts298848,2021,60,['documentation'],1,0.0,0
ts239362,2021,24,['documentation'],2,7.5,15
ts328670,2022,55,[],1,0.0,0
ts324028,2021,8,"['family', 'horror']",2,6.9,28
ts290388,2021,30,"['comedy', 'animation']",1,0.0,0
ts356886,2022,39,['documentation'],1,7.0,35
ts362448,2022,23,['sport'],1,9.5,10
ts305280,2021,17,['family'],1,0.0,0
ts325103,2021,29,['comedy'],1,6.2,24
ts292268,2021,11,['family'],1,0.0,0
ts351328,2022,71,[],1,0.0,0
ts308308,2021,27,"['comedy', 'drama']",2,3.7,9
ts311059,2021,11,"['sport', 'animation']",2,0.0,0
ts295076,2021,22,['drama'],2,0.0,0
ts365617,2021,46,['drama'],1,0.0,0
ts295958,2021,17,[],1,0.0,0
ts178833,2021,76,['scifi'],1,6.4,22
ts275247,2021,24,"['comedy', 'drama']",1,9.2,6
ts289376,2021,20,"['comedy', 'fantasy']",1,8.2,12
ts201838,2023,32,"['comedy', 'drama', 'thriller']",1,6.6,5633
ts311396,2023,44,"['scifi', 'drama', 'fantasy', 'horror']",1,6.3,6565
ts93861,2023,49,"['drama', 'music']",1,8.1,2116
ts361538,2023,52,"['crime', 'drama']",1,7.2,3034
ts256935,2023,51,"['drama', 'scifi', 'thriller']",1,5.8,10212
ts306198,2023,56,"['drama', 'thriller', 'crime']",1,8.5,20649
ts379421,2023,60,[],1,0.0,0
ts364693,2023,63,['drama'],1,7.3,128
ts378186,2023,32,['drama'],1,4.3,28
ts312462,2023,39,"['drama', 'western', 'action']",1,6.7,384
ts283203,2023,51,['drama'],1,6.9,189
ts377963,2023,34,['comedy'],1,7.0,232
ts376700,2023,39,['reality'],1,4.6,17
ts300131,2023,36,"['action', 'drama']",1,0.0,0
ts372849,2023,97,['reality'],1,9.4,2536
ts378920,2023,44,"['drama', 'romance']",1,8.1,34
ts365330,2023,37,['documentation'],1,7.6,335
ts369924,2023,29,"['comedy', 'reality']",1,6.8,43
ts379654,2023,58,['reality'],1,0.0,0
ts363288,2023,165,"['drama', 'action']",1,7.6,10
ts381882,2023,32,['drama'],1,6.7,48
ts356296,2023,28,"['comedy', 'drama']",1,0.0,0
ts379207,2023,31,"['comedy', 'drama']",1,6.5,332
ts360904,2023,25,"['animation', 'family']",2,7.3,17
ts382337,2023,33,['documentation'],1,8.1,74
ts199693,2023,35,"['drama', 'romance']",1,0.0,0
